pasada,pattern_file,idx_ini,idx_fin,dur_points,reasons,vh_kmh_max,grade_percent_extreme,vz_m_per_min_extreme,max_dx_m_s,max_dy_m_s,max_dz_m_s,plot_path,gpx_path
4d,4d_pattern_aligned_resampled.gpx,5798,5801,3,GRADE_UP,3.290,47.552,26.071,0.538,0.739,0.435,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,6076,6082,6,DZ_HAMPEL,3.809,14.409,9.147,0.667,0.829,0.152,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,6183,6191,8,GRADE_DOWN,2.073,-66.778,-23.071,0.529,0.228,0.385,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,6604,6610,6,DZ_HAMPEL,4.636,33.619,25.976,1.084,0.788,0.433,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,6681,6683,2,DZ_HAMPEL,5.184,1.870,1.615,1.437,0.090,0.027,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,6987,6989,2,DZ_HAMPEL,4.807,-6.514,-5.219,0.774,1.088,0.087,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7080,7096,16,GRADE_UP,2.016,37.091,12.465,0.360,0.429,0.208,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7124,7134,10,GRADE_UP,2.772,48.192,20.257,0.444,0.630,0.338,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7147,7153,6,GRADE_UP,2.343,38.660,15.098,0.649,0.052,0.252,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7160,7162,2,GRADE_UP,4.360,45.630,33.156,1.178,0.279,0.553,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7166,7199,33,GRADE_UP,2.326,41.991,15.782,0.582,0.369,0.263,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7206,7217,11,GRADE_UP,2.075,46.765,16.170,0.179,0.576,0.269,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7222,7248,26,GRADE_UP,1.940,56.859,18.382,0.369,0.456,0.306,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7259,7269,10,GRADE_UP,1.922,44.945,14.400,0.016,0.534,0.240,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7294,7304,10,GRADE_UP,2.258,39.873,15.002,0.389,0.492,0.250,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7330,7334,4,DZ_HAMPEL|GRADE_UP,7.518,37.942,47.541,1.575,1.564,0.792,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7485,7488,3,GRADE_UP,3.291,41.923,19.199,0.612,0.679,0.320,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7543,7547,4,DZ_HAMPEL,2.988,2.448,1.219,0.509,0.655,0.020,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7587,7595,8,GRADE_UP,2.671,44.133,19.580,0.020,0.742,0.326,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7705,7714,9,GRADE_UP,1.904,38.120,11.586,0.037,0.528,0.193,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7726,7741,15,GRADE_UP,1.067,48.391,8.605,0.012,0.296,0.143,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7757,7789,32,GRADE_UP,0.858,65.916,6.373,0.012,0.238,0.106,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7821,7823,2,DZ_HAMPEL|JERK,29.463,23.688,116.323,1.934,7.952,1.939,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7889,7892,3,DZ_HAMPEL,2.769,11.849,5.468,0.737,0.220,0.091,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7900,7904,4,GRADE_UP,4.646,40.152,31.092,0.711,1.077,0.518,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,7908,7952,44,GRADE_UP,2.765,43.837,20.202,0.383,0.666,0.337,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,8015,8029,14,GRADE_UP,2.551,52.182,22.186,0.405,0.617,0.370,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,9329,9334,5,DZ_HAMPEL,3.592,-9.562,-5.724,0.926,0.519,0.095,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,9710,9712,2,DZ_HAMPEL,5.706,27.391,26.050,1.580,0.188,0.434,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,9723,9726,3,DZ_HAMPEL,5.463,-9.465,-8.617,1.026,1.118,0.144,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,9746,9749,3,DZ_HAMPEL,6.665,-38.016,33.257,1.299,1.319,0.554,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,9759,9762,3,DZ_HAMPEL,4.979,-22.589,-18.746,1.327,0.641,0.312,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,9809,9814,5,DZ_HAMPEL,4.827,15.684,10.929,1.229,0.673,0.182,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,10063,10177,114,GRADE_UP,0.161,67.041,1.781,0.041,0.019,0.030,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,10542,10558,16,GRADE_DOWN,2.442,-63.695,-25.924,0.217,0.643,0.432,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,10578,10599,21,GRADE_DOWN,1.829,-61.915,-18.878,0.187,0.472,0.315,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,10756,10767,11,GRADE_UP,3.145,36.631,19.198,0.863,0.137,0.320,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,10933,10938,5,GRADE_UP,3.219,48.716,26.132,0.866,0.222,0.436,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,10960,10969,9,GRADE_UP,1.165,38.971,7.564,0.272,0.175,0.126,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,11218,11226,8,GRADE_UP,2.293,43.893,16.776,0.556,0.311,0.280,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,11634,11646,12,GRADE_UP,2.180,37.958,12.932,0.429,0.427,0.216,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,12103,12106,3,DZ_HAMPEL,3.814,15.891,10.102,0.250,1.030,0.168,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,13997,13999,2,DZ_HAMPEL,4.275,-23.171,-16.511,1.187,0.034,0.275,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,14125,14130,5,DZ_HAMPEL,5.361,12.065,10.779,1.179,0.910,0.180,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,14269,14277,8,GRADE_UP,3.083,35.319,18.146,0.498,0.697,0.302,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,14386,14439,53,GRADE_UP,0.258,39.049,1.677,0.066,0.027,0.028,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,14575,14585,10,DZ_HAMPEL|GRADE_UP,3.217,52.304,21.702,0.866,0.219,0.362,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15413,15420,7,GRADE_DOWN,2.588,-62.685,-27.039,0.718,0.029,0.451,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15465,15478,13,GRADE_UP,4.387,41.152,30.086,1.000,0.697,0.501,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15555,15563,8,GRADE_UP,2.273,41.519,15.630,0.582,0.285,0.261,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15569,15575,6,DZ_HAMPEL|GRADE_UP,2.253,46.663,17.523,0.611,0.183,0.292,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15587,15592,5,GRADE_UP,2.362,48.919,19.261,0.640,0.143,0.321,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15612,15626,14,GRADE_UP,2.448,38.763,15.813,0.680,0.008,0.264,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15823,15829,6,DZ_HAMPEL,4.506,-3.004,-1.910,1.251,0.111,0.032,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15831,15836,5,DZ_HAMPEL,4.578,-6.330,-4.830,1.250,0.233,0.081,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15874,15894,20,GRADE_DOWN,1.937,-80.047,-19.756,0.519,0.206,0.329,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,15966,15973,7,DZ_HAMPEL,7.243,13.346,13.840,1.690,1.091,0.231,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,16050,16065,15,GRADE_UP,1.617,38.742,10.441,0.433,0.119,0.174,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,16118,16135,17,GRADE_UP,1.178,41.527,8.155,0.287,0.158,0.136,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,16217,16233,16,GRADE_UP,1.967,37.942,11.943,0.545,0.037,0.199,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,16565,16571,6,DZ_HAMPEL,3.501,3.304,1.928,0.949,0.214,0.032,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,16664,16673,9,GRADE_UP,2.927,35.985,17.558,0.759,0.292,0.293,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,17221,17227,6,DZ_HAMPEL,4.443,-14.987,-11.097,0.935,0.805,0.185,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,17277,17280,3,DZ_HAMPEL,4.697,19.862,15.548,1.300,0.115,0.259,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,17339,17344,5,DZ_HAMPEL,2.895,6.346,3.062,0.550,0.586,0.051,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,17352,17356,4,GRADE_UP,3.297,48.298,26.536,0.906,0.293,0.442,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,18042,18046,4,DZ_HAMPEL,5.614,-21.775,-20.287,0.273,1.535,0.338,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,20078,20080,2,DZ_HAMPEL|JERK,27.165,-15.436,-54.194,2.190,7.221,0.903,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,21644,21651,7,DZ_HAMPEL,3.307,-19.021,-9.969,0.798,0.456,0.166,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,21758,21763,5,DZ_HAMPEL,3.444,29.868,17.143,0.913,0.286,0.286,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,21790,21795,5,DZ_HAMPEL,2.889,-29.753,-14.328,0.802,0.020,0.239,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22225,22232,7,DZ_HAMPEL,4.186,-41.210,-28.751,1.163,0.059,0.479,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22356,22360,4,DZ_HAMPEL,3.552,21.934,12.986,0.987,0.000,0.216,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22509,22514,5,DZ_HAMPEL,2.782,-18.500,-8.576,0.705,0.342,0.143,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22529,22535,6,GRADE_UP,2.709,40.637,18.347,0.703,0.268,0.306,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22580,22587,7,DZ_HAMPEL,10.603,-18.197,19.436,2.297,1.843,0.324,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22799,22802,3,DZ_HAMPEL,5.384,3.839,2.926,1.052,1.063,0.049,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22835,22839,4,DZ_HAMPEL,4.442,16.264,12.040,1.234,0.022,0.201,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
4d,4d_pattern_aligned_resampled.gpx,22924,22931,7,DZ_HAMPEL,4.035,5.709,3.839,1.069,0.379,0.064,data\reports\plots\4d_pattern_aligned_resampled.png,data\reports\gpx\4d_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,13,16,3,DZ_HAMPEL,4.782,20.991,15.863,1.047,0.882,0.264,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,147,149,2,DZ_HAMPEL,5.469,22.634,20.171,1.384,0.748,0.336,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,253,255,2,DZ_HAMPEL,5.776,19.257,18.398,0.685,1.451,0.307,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,308,312,4,DZ_HAMPEL,5.372,12.500,11.191,0.850,1.274,0.187,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,327,331,4,DZ_HAMPEL,7.262,9.190,11.123,0.858,1.826,0.185,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,483,488,5,GRADE_UP,3.345,40.983,22.848,0.757,0.539,0.381,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,644,646,2,DZ_HAMPEL,5.385,20.365,18.278,1.192,0.937,0.305,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,692,695,3,DZ_HAMPEL|GRADE_UP,3.885,36.078,23.361,0.897,0.599,0.389,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,804,808,4,DZ_HAMPEL,4.580,6.782,5.177,1.272,0.038,0.086,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,857,859,2,DZ_HAMPEL,7.046,18.010,21.150,1.903,0.653,0.352,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,880,883,3,DZ_HAMPEL,4.764,24.189,18.613,1.298,0.260,0.310,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,896,901,5,DZ_HAMPEL,5.764,24.013,21.239,1.597,0.299,0.354,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,907,912,5,DZ_HAMPEL,3.658,18.178,11.017,1.015,0.068,0.184,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1000,1003,3,DZ_HAMPEL|GRADE_UP,21.150,35.877,81.433,5.409,2.294,1.357,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1004,1008,4,GRADE_UP,2.801,65.910,23.845,0.322,0.773,0.397,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1069,1072,3,DZ_HAMPEL,3.315,34.079,18.829,0.915,0.105,0.314,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1078,1083,5,DZ_HAMPEL,5.357,34.770,28.549,1.464,0.967,0.476,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1098,1101,3,DZ_HAMPEL,3.746,27.826,17.372,0.756,0.715,0.290,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1120,1125,5,DZ_HAMPEL|GRADE_UP,1.762,40.691,11.224,0.488,0.069,0.187,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1130,1132,2,DZ_HAMPEL,3.972,30.574,20.238,0.546,0.958,0.337,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1138,1140,2,DZ_HAMPEL|GRADE_UP,3.771,42.964,27.002,0.850,0.612,0.450,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1149,1151,2,DZ_HAMPEL,10.660,34.447,52.042,2.955,0.789,0.867,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1155,1157,2,GRADE_UP,3.515,37.536,21.991,0.472,0.860,0.367,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
5,5_pattern_aligned_resampled.gpx,1170,1173,3,GRADE_UP,2.249,40.830,15.304,0.321,0.536,0.255,data\reports\plots\5_pattern_aligned_resampled.png,data\reports\gpx\5_pattern_aligned_resampled_anomalies.gpx
